date_debut_mesure,code_commune_insee,nom_commune,x,y,hauteur_moyenne,hauteur_actuelle
02/01/2000,66186,Saint-Nazaire,3.01914849015467,42.6408991622814,,
22/02/2002,66187,Saint-Paul-de-Fenouillet,2.505216898408673,42.81023385858017,,
12/03/2003,66190,Salses-le-Chateau,2.9189095850797715,42.83271951652131,,
13/06/2012,66198,Sournia,2.43294202456335,42.7314135351266,,
20/10/2008,66206,Le Tech,2.544422660653989,42.41046813976725,,
15/03/1990,66212,Torreilles,3.0221010616669,42.763371066317,,
02/10/2012,67168,Gresswiller,7.41521524393001,48.5202350014954,,
11/02/2003,67172,Griesheim-pres-Molsheim,7.5316043498846,48.50319881782931,,
01/10/2014,67179,Haegen,7.31197075406296,48.7143888639368,,
12/11/1985,67180,Haguenau,7.9567936052139,48.853174394439,,
26/03/2008,67196,Hilsenheim,7.56189539729742,48.3123717331602,,
16/12/1986,67256,Lampertheim,7.70368233284211,48.6522887969577,,
04/03/1955,67268,Lipsheim,7.66440517207288,48.4897755068702,,
07/10/1958,67285,Matzenheim,7.63223187530938,48.3825415358409,,
24/02/1959,67389,Reichstett,7.75415802389229,48.6498464578644,,
01/03/1955,67412,Rossfeld,7.61543036464632,48.3412307342474,,
06/10/1964,67465,Sessenheim,7.98372029913226,48.8105859938972,,
06/01/1976,67523,Weitbruch,7.80235256170387,48.7740451820672,,
24/03/1999,67544,Wissembourg,7.98342683046037,49.0174293910151,,
20/04/1978,68063,Cernay,7.168839,47.794791,,
03/04/1952,68091,Fessenheim,7.56584215429442,47.9165493830654,,
08/11/1954,68113,Guemar,7.39671567147129,48.1901951190304,,
25/11/1975,68135,Hesingue,7.51994941698182,47.5858226371684,,
04/01/1955,68136,Hettenschlag,7.45752631397151,48.0050707277194,,
04/01/1955,68143,Porte du Ried,7.42135458606853,48.1130709335208,,
01/01/1963,68145,Horbourg-Wihr,7.39507804103425,48.074920578358,,
03/01/1984,68153,Illhaeusern,7.46345860689966,48.1585492498137,,
29/09/2004,68216,Mooslargue,7.218150794308964,47.509654366466464,,
14/12/2007,68222,Muespach-le-Haut,7.40898597067296,47.5301933454867,,
09/03/1949,68230,Nambsheim,7.56315267206682,47.934064745041,,
23/06/1949,68291,Rumersheim-le-Haut,7.522068769866989,47.851936759764165,,
07/03/2000,68374,Wintzenheim,7.31832,48.082315,,
13/02/1974,68376,Wittenheim,7.30946733258762,47.8164044155632,,
16/03/2007,69133,Millery,4.782069094352359,45.632318430906736,,
20/12/1990,69206,Saint-Georges-de-Reneins,4.73813788821965,46.0444555443719,,
13/12/2005,69242,Taponas,4.76139,46.128984,,
16/04/1968,69266,Villeurbanne,4.86485647742649,45.7794922409092,,
01/12/1975,69268,Vourles,4.759366,45.650593,,
10/04/2009,69271,Chassieu,4.96918640527985,45.7423745780909,,
17/08/1990,69273,Corbas,4.9003527411453,45.6473838620031,,
03/02/1988,69277,Genas,5.04673974863208,45.7324728555882,,
15/03/2007,69279,Jonage,5.01859786866883,45.7976018780943,,
14/12/1975,69290,Saint-Priest,4.99069737827362,45.6792166449178,,
11/04/2007,70016,Amont-et-Effreney,6.54963247801558,47.8459721921792,,
12/09/2006,70037,Autet,5.694169871414887,47.54253079309239,,
20/07/1993,70093,Breuches,6.31810478116026,47.7940028184412,,
12/08/2007,70279,Gray,5.60405148792685,47.4537052131946,,
27/04/2010,70289,Igny,5.75368882904104,47.4902085831496,,
26/02/2007,70311,Luxeuil-les-Bains,6.36262248682078,47.8221372604235,,
16/08/2001,70315,Magnoncourt,6.29463397093842,47.8941970141838,,
11/09/2006,70408,Pesmes,5.57462937618635,47.270927589288,,
06/09/2007,70493,Sorans-les-Breurey,6.07104264633477,47.3858809115967,,
09/02/2010,70497,Tavey,6.74953355232263,47.5691831939297,,
15/10/1998,71001,LAbergement-de-Cuisery,4.95044536036899,46.5792676932202,,
20/02/2007,71025,Beaubery,4.40121638913486,46.4015565952228,,
25/10/2007,71086,Changy,4.25297922453132,46.3997525829231,,
22/02/2008,71233,LHopital-le-Mercier,4.01524058094644,46.3877470506369,,
21/05/2008,71253,Lans,4.9532550058099,46.7569505991421,,
21/05/2008,71270,Macon,4.84129654001931,46.3705354087062,,
28/05/2008,71292,Mellecey,4.7848834291893,46.8195181265129,,
17/04/2007,71317,Montmort,4.09136826533332,46.7364167299691,,
15/02/2007,71334,Oudry,4.16310138210659,46.5758554391902,,
12/09/2007,71357,Pourlans,5.23057804140108,46.9806327594942,,
10/06/2008,71472,Saint-Prix,4.03865158806262,46.9938332187831,,
14/07/2007,71502,Sassenay,4.91140164408826,46.8370405551661,,
25/10/1981,71589,Vitry-sur-Loire,3.6709964598867,46.6861812640391,,
19/06/1993,72003,Allonnes,0.140557071392778,47.9582102165466,,
02/01/1994,72042,Bouloire,0.542855823852574,47.9708558173456,,
24/12/1998,72080,Cherre-Au,0.674841117477187,48.1687639701052,,
07/10/1995,72089,Conlie,-0.0345810423890377,48.1326282786947,,
25/02/1993,72096,Coulans-sur-Gee,0.0196079866705655,47.996406482371,,
23/06/1993,72160,Lavernat,0.340983681076179,47.7191720370634,,
09/12/1993,72172,Le Luart,0.598672785334974,48.0773594032715,,
01/01/1996,72176,Le Lude,0.213676187541146,47.6544695008929,,
25/02/1993,72228,Parce-sur-Sarthe,-0.219859493417837,47.8290994526923,,
31/05/1996,72255,Rouesse-Vasse,-0.1986403497948244,48.159152511188424,,
23/06/1993,72312,Saint-Pierre-des-Bois,-0.133255607621628,47.9475292933194,,
19/10/1995,72314,Saint-Pierre-du-Lorouer,0.511490566946111,47.7774766624565,,
24/02/1993,72317,Saint-Remy-du-Val,0.261465244277662,48.3317917696305,,
02/01/1995,72329,Savigne-leveque,0.300606,48.072632,,
02/06/2006,72353,Theligny,0.804284453085089,48.1775088634485,,
18/07/1996,73007,Aiton,6.24543154788226,45.5664447106709,,
08/10/1991,73065,Chambery,5.91624814472457,45.5690533746132,,
03/04/2009,73130,Grignon,6.37260116673796,45.6539382283047,,
11/11/2011,73229,Saint-Christophe,5.76816861678417,45.4426281889007,,
27/06/2007,73327,Vions,5.80625620561147,45.8440049750227,,
01/01/2004,74021,Arthaz-Pont-Notre-Dame,6.266971189671492,46.15879871148215,,
01/01/2004,74027,La Balme-de-Thuy,6.26750062649614,45.8959912041012,,
01/01/2004,74067,Chavanod,6.039624863360313,45.88998877271032,,
01/01/2004,74081,Cluses,6.578628910699935,46.060412102396626,,
01/01/2011,74105,Douvaine,6.303664106406851,46.30513804632094,,
14/02/2006,74114,Essert-Romand,6.6712094209361075,46.20161299362999,,
01/01/2004,74118,etrembieres,6.18939628640236,46.1725287461649,,
01/01/2004,74137,Groisy,6.19149663013958,46.0023811614286,,
01/01/2004,74143,Les Houches,6.798474741231096,45.88988642978927,,
01/01/2004,74164,Marignier,6.499589530226982,46.09032222457613,,
01/01/2004,74173,Megeve,6.617501177714109,45.85700452418482,,
01/01/2004,74210,Perrignier,6.4427515922095635,46.30425693715199,,
12/06/2008,74218,Publier,6.52085928627592,46.3905652265734,,
01/01/2004,74225,Rumilly,5.944400361019224,45.86623565379352,,
01/01/2004,74250,Saint-Pierre-en-Faucigny,6.38072405095975,46.0719737739986,,
01/01/2004,74262,Scientrier,6.31050499397923,46.1207448311771,,
01/01/2004,74281,Thonon-les-Bains,6.50432545890708,46.3785517504906,,
01/01/2004,74288,Valleiry,5.95695275812832,46.1278727911836,,
06/09/1996,74308,Vinzier,6.62125792188574,46.3353168839111,,
23/10/1969,76011,Ancretteville-sur-Mer,0.51094808494437,49.7900017608967,,
26/01/1982,76033,Auberville-la-Renault,0.378398308079265,49.6768274965202,,
17/01/1974,76035,Aumale,1.73150268619054,49.770968674654,,
05/02/1971,76093,Bezancourt,1.63068144526793,49.4368581624592,,
22/11/1967,76099,Blacqueville,0.842289165223854,49.5709083249228,,
31/01/1968,76106,Bois-dEnnebourg,1.25743936564257,49.4266085094593,,
29/01/1968,76163,Catenay,1.32419215564563,49.5187803454425,,
19/06/2007,76165,Caudebec-les-Elbeuf,1.0212255360990128,49.28081460812963,,
14/06/1985,76177,Claville-Motteville,1.1898959143857148,49.59954370092939,,
09/11/2001,76179,Cleres,1.11641232594281,49.6009088397388,,
17/01/1974,76199,Criquiers,1.73761404926318,49.6864859117561,,
11/04/2006,76265,Flamets-Fretils,1.57989850944391,49.7329302825082,,
14/06/1985,76271,Fontaine-le-Bourg,1.1630913061834176,49.56256495473696,,
28/05/2002,76272,Fontaine-le-Dun,0.850089354049911,49.811693923578,,
13/02/2002,76308,Gonneville-sur-Scie,1.07137714935411,49.7551725386461,,
06/11/1972,76324,Greges,1.14311726828626,49.9222530261082,,
31/01/1968,76358,Le Heron,1.42082651160268,49.495020864873,,
06/12/2005,76401,Arelaune-en-Seine,0.722496308801274,49.5177558732923,,
18/11/1969,76404,Maneglise,0.268143489147042,49.5773097744523,,
11/02/1972,76417,Maucomble,1.32235379907404,49.6879666279553,,
29/05/2001,76422,Melleville,1.47347369399026,49.9570533011076,,
29/01/1968,76456,Motteville,0.860993857091503,49.6497369721205,,
13/02/2002,76469,Nolleval,1.48101138466728,49.4940796172727,,
27/02/2002,76512,Puisenval,1.46557838425285,49.8836597654695,,
26/01/1968,76532,Rocquemont,1.27958281169407,49.604314372465,,
11/02/1972,76562,Saint-Aubin-le-Cauf,1.18323294150019,49.8528702963241,,
06/12/2005,76660,Sandouville,0.292727790991615,49.4522041823736,,
02/03/2006,76690,Thil-Manneville,1.01082503942669,49.8355934977393,,
03/02/1971,76694,Tocqueville-en-Caux,0.9055886974885,49.7835684387061,,
24/10/1969,76714,Les Trois-Pierres,0.419809838577633,49.5555270637694,,
29/01/1968,76728,La Vaupaliere,0.982271204260686,49.477983287238,,
19/11/1969,76730,Veauville-les-Quelles,0.707474071415207,49.7437064029249,,
04/10/2002,77020,Bannost-Villegagnon,3.17736850586017,48.6681286129119,,
01/01/1969,77026,Beauchery-Saint-Martin,3.43772162732678,48.5847966795416,,
07/10/1976,77053,Brie-Comte-Robert,2.65313376245014,48.6708193374378,,
24/01/2003,77066,Cerneux,3.34883945398369,48.6995320689404,,
14/11/2002,77081,Champdeuil,2.73173350883025,48.6209339467362,,
23/11/1989,77103,Chatillon-la-Borde,2.80369051236901,48.5381080117896,,
04/10/2002,77135,Courpalay,2.95449723385583,48.6483689481583,,
24/05/1973,77163,Douy-la-Ramee,2.88395534957633,49.0676121620759,,
05/02/2003,77175,evry-Gregy-sur-Yerre,2.63904186477158,48.6531149815686,,
02/05/1973,77180,Ferolles-Attilly,2.61138621899752,48.7208371950507,,
12/10/1972,77186,Fontainebleau,2.72040463295285,48.3699752281041,,
04/04/1969,77210,La Grande-Paroisse,2.92155494847697,48.3855676527348,,
04/10/2002,77215,Gretz-Armainvilliers,2.7468984271801,48.7384069414894,,
28/04/1981,77229,La Houssaye-en-Brie,2.88824752379358,48.7646188337845,,
15/09/1967,77240,Jouy-sur-Morin,3.27326927168192,48.7956523493187,,
13/11/2002,77269,Maincy,2.70667959712027,48.5437440526136,,
13/11/2002,77272,Maison-Rouge,3.14900502082964,48.5554349372202,,
31/01/2003,77285,Le Mee-sur-Seine,2.64709847367765,48.5428882475442,,
28/01/2003,77296,Moissy-Cramayel,2.58759369078312,48.6217925248549,,
22/05/1973,77306,Montereau-sur-le-Jard,2.67987086692724,48.6099512023245,,
22/11/1989,77327,Nangis,3.00851812361936,48.5639697867519,,
07/01/1971,77341,Noyen-sur-Seine,3.34035762456233,48.4568403762621,,
12/03/1969,77358,Penchard,2.86039866099138,48.9884044125862,,
19/02/1969,77377,Presles-en-Brie,2.7416540587361267,48.71468649566963,,
02/09/2003,77390,Roissy-en-Brie,2.66530554336762,48.7936350250679,,
14/11/2002,77407,Saint-Fargeau-Ponthierry,2.5439033041361,48.5233574889336,,
05/01/1971,77414,Saint-Hilliers,3.28219165369838,48.6202979697547,,
26/02/2013,77416,Saint-Just-en-Brie,3.116323940607195,48.61311616650774,,
28/01/2003,77445,Savigny-le-Temple,2.55589040661805,48.5992054963336,,
13/03/1969,77451,Signy-Signets,3.07260965546704,48.9236563897414,,
11/08/1989,77493,Verneuil-letang,2.84562255995357,48.6334311906518,,
25/02/2003,77495,Vert-Saint-Denis,2.64354297458458,48.5903610140025,,
27/11/2002,77509,Villeneuve-les-Bordes,3.04458109887602,48.4870322630166,,
05/04/1973,78089,Bonnieres-sur-Seine,1.58741761146413,49.024196298208,,
10/06/1969,78107,Breval,1.53349257867158,48.9427117278269,,
01/01/2003,78168,Coignieres,1.9201461087167182,48.74726430469933,,
25/03/2010,78302,La Hauteville,1.62297196291544,48.701660559783,,
10/10/1972,78366,Mareil-le-Guyon,1.84359690634441,48.7855655434322,,
27/01/2014,78417,Montchauvet,1.629587545615815,48.89149726522281,,
07/11/1974,78478,Paray-Douaville,1.8767830024235,48.4639432520618,,
10/03/1969,78484,Perdreauville,1.61497845782586,48.9815660459082,,
14/02/2013,78517,Rambouillet,1.86788178704147,48.6617816915212,,
06/06/1989,79003,Aiffres,-0.41711604165861127,46.2862772138721,,
31/03/1987,79016,Assais-les-Jumeaux,-0.0834928394028844,46.777400111827,,
24/06/1985,79046,Le Bourdet,-0.623332089822925,46.2420606465088,,
26/08/1991,79078,Plaine-dArgenson,-0.480471416398896,46.1517169099185,,
24/07/1990,79083,Chef-Boutonne,-0.06955986408570866,46.109610118331034,,
03/02/1993,79100,Coulon,-0.547909884997292,46.3419605551043,,
26/02/1992,79111,Ensigne,-0.23606414557824,46.0888605270635,,
01/04/1987,79128,Francois,-0.33107160007455,46.3839966056015,,
30/10/2003,79148,Lezay,-0.00658733564520731,46.2583941215536,,
22/05/2006,79150,Limalonges,0.204588373360857,46.1243218971458,,
29/06/1990,79152,Lorigne,0.06092845057500598,46.109884759144826,,
09/03/1993,79191,Niort,-0.410972368878354,46.3253750991527,,
14/07/1987,79196,Plaine-et-Vallees,-0.0732913061994896,46.9450276034453,,
10/02/1993,79198,Paizay-le-Chapt,-0.177147488417827,46.0792958403382,,
07/03/1975,79201,Pamproux,-0.05543152528650377,46.39588759827943,,
15/06/1993,79216,Prahecq,-0.356239434302394,46.2697039406361,,
02/01/1989,79249,Saint-Gelais,-0.38986340091664495,46.38259581032647,,
12/05/1993,79257,Saint-Hilaire-la-Palud,-0.692399937910805,46.2450055391932,,
14/02/2007,79297,Sainte-Soline,0.04044621241402,46.2385205877282,,
31/05/1996,79303,Salles,-0.0884047571180229,46.3852095164949,,
09/08/1990,79307,Sauze-Vaussais,0.138790956391394,46.1350316726887,,
16/03/1993,79326,Thenezay,-0.0266207167053721,46.7292660536367,,
30/03/1992,79334,Val-du-Mignon,-0.573734886602999,46.1686204391577,,
15/05/1998,80030,Arry,1.70852940032678,50.2779801607364,,
22/04/1966,80042,Autheux,2.23187133473087,50.1449175818513,,
15/04/1984,80063,Beauchamps,1.53211527655641,50.00384110694,,
12/01/1970,80071,Beauval,2.32982924600221,50.1077488129707,,
07/01/1970,80173,Cardonnette,2.3597603712661,49.9506859240222,,
02/11/1966,80214,Coullemelle,2.4227376924332,49.6682366492285,,
12/06/1995,80232,Damery,2.73869893590498,49.7205292218648,,
19/03/1998,80270,epecamps,2.15473121169999,50.1121152911872,,
13/01/1970,80285,Essertaux,2.24131462855545,49.738897009071,,
25/05/1997,80305,Ferrieres,2.17781455113815,49.8952822133023,,
23/07/1996,80314,Flers,2.806250124887,50.0512226594076,,
28/02/2002,80353,Fresnes-Mazancourt,2.87605735649326,49.8509412897666,,
29/04/2011,80365,Fricamps,1.99643820924227,49.817475279365,,
04/01/1970,80374,Gapennes,1.94693868258507,50.185332020375,,
02/04/2001,80387,Grattepanche,2.29477282222971,49.7880255344402,,
17/04/1979,80400,Guillaucourt,2.63361542232952,49.8423239109166,,
09/11/1961,80413,Hancourt,3.07279822338651,49.9035922409316,,
10/05/1979,80415,Hangest-en-Santerre,2.61266571574389,49.7519182857863,,
12/10/2005,80423,Havernas,2.23075728680836,50.0307291649388,,
16/04/1974,80446,Huppy,1.75792650766221,50.0196543095911,,
19/03/1998,80462,Lamotte-Buleux,1.8314637162023888,50.18778530986185,,
05/12/1973,80473,Liancourt-Fosse,2.81437233411574,49.7576948839146,,
28/06/2012,80475,Lieramont,3.05091511856185,49.9941971177152,,
24/04/2008,80477,Ligescourt,1.86671643438289,50.2920253516273,,
31/03/1967,80479,Lignieres-Chatelain,1.86798787977723,49.778633259343,,
14/01/1970,80512,Mareuil-Caubert,1.80711065985806,50.0650236907215,,
13/05/1998,80513,Maricourt,2.79217993468361,49.9768984531402,,
22/01/1998,80548,Millencourt-en-Ponthieu,1.89987784403311,50.1517654301274,,
10/09/1970,80573,Morvillers-Saint-Saturnin,1.79524203596683,49.7646493305876,,
12/01/1970,80596,Neuvillette,2.32373766036964,50.2064786858115,,
14/05/1998,80606,Oisemont,1.76087539869119,49.9593362632256,,
12/01/1970,80621,Hypercourt,2.8689833699951537,49.811039486320595,,
16/04/1998,80655,Quesnoy-sur-Airaines,1.99421770506152,49.9553093957476,,
03/07/1997,80700,Saint-Blimont,1.5785398368939,50.1219392063541,,
04/05/1970,80733,Senlis-le-Sec,2.578405,50.023705,,
08/01/1970,80746,Talmas,2.36217679205172,50.0432944199325,,
22/09/1964,80759,Tilloloy,2.74579472267094,49.6402951062218,,
11/09/1970,80767,Le Translay,1.67682370706915,49.9701307415368,,
05/07/1990,80775,Valines,1.6284692797128,50.0846973567814,,
31/03/1990,80781,Vauvillers,2.71003642570103,49.8357203400333,,
15/06/1990,81120,Labruguiere,2.28490479096786,43.5491124147734,,
16/05/1995,81132,Guitalens-LAlbarede,2.042592831699651,43.644409959465996,,
16/05/1995,81220,Rabastens,1.76565665328376,43.8573299385147,,
23/12/2003,81297,Terssac,2.08034317855925,43.9231755104048,,
15/06/1990,81307,Valdurenque,2.3087046120357924,43.56866290181416,,
18/04/1996,82012,Les Barthes,1.16569701086732,44.0930840089174,,
18/04/1996,82018,Bioule,1.53960412055057,44.0957665965451,,
01/01/2003,82025,Bressols,1.31738478879393,43.9370109357799,,
06/10/1998,82085,Lacourt-Saint-Pierre,1.28445674795173,43.9639866680726,,
12/12/1990,82094,Lauzerte,1.1375470006072286,44.255698651945096,,
05/07/1999,82096,La Ville-Dieu-du-Temple,1.20639169935024,44.0385838041641,,
05/07/1999,82125,Montech,1.2068193454099,43.9341671679406,,
23/06/1999,82161,Saint-etienne-de-Tulmont,1.44686096016522,44.0627665618507,,
12/12/1990,82166,Saint-Michel,0.9450118435372232,44.0329163411883,,
03/02/2005,82169,Saint-Nicolas-de-la-Grave,1.02384901695928,44.0420221325072,,
26/06/1982,82171,Saint-Porquier,1.17790286863053,43.9925687816019,,
06/10/1998,82190,Verdun-sur-Garonne,1.25324603971521,43.8336176547571,,
07/09/1988,83042,Cogolin,6.52955694410421,43.2331948526968,,
03/02/1989,83050,Draguignan,6.48638990861298,43.5328438231965,,
24/05/2000,83060,Fox-Amphoux,6.092890775142453,43.59694472961077,,
06/07/2000,83067,Gonfaron,6.26410352751009,43.3311743299434,,
26/09/1990,83068,Grimaud,6.56182582083456,43.2619470103056,,
12/02/1991,83069,Hyeres,6.15971128458525,43.1287392395373,,
01/03/2005,83081,Montauroux,6.77057367055877,43.595098950661,,
01/01/1996,83085,La Motte,6.535216126503322,43.493820867643024,,
25/08/1988,83108,La Roquebrussanne,5.99319748958863,43.3265016009938,,
01/01/1986,84007,Avignon,4.87805343270615,43.9087864778274,,
23/01/2002,84027,Caderousse,4.77169847942885,44.1028598960976,,
02/03/2002,84035,Cavaillon,4.98320106275018,43.8774894382954,,
05/10/1954,84076,Mirabeau,5.67968796843689,43.697211372637,,
03/09/2002,84083,Mornas,4.73526926183917,44.1788274533267,,
01/09/2002,84087,Orange,4.76110528068426,44.1390317874638,,
03/04/2002,84092,Le Pontet,4.86690336917851,43.9893165905683,,
17/04/2002,84129,Sorgues,4.86374885433953,44.009585160582,,
23/09/2004,84134,Travaillan,4.88957634685251,44.1948395503737,,
01/01/1986,84147,Villelaure,5.43436347206626,43.6877816643185,,
26/11/1993,85018,Beauvoir-sur-Mer,-2.09381130113482,46.9263577161546,,
16/10/1997,85029,Bouin,-2.04481566445475,46.9642555135413,,
05/11/1992,85038,Les Brouzils,-1.30785771216199,46.8618166160746,,
06/01/2011,85047,Challans,-1.86712132686132,46.825384081793,,
26/09/2006,85051,Chantonnay,-1.03978521916224,46.6872816984709,,
09/04/2009,85055,La Chapelle-Palluau,-1.62490737259423,46.7822825955779,,
05/01/1993,85073,Corpe,-1.14459824834828,46.5114498869911,,
15/05/1996,85080,Doix les Fontaines,-0.810874897196413,46.4077204776471,,
08/02/1993,85083,Lepine,-2.24149626221451,46.9785863712592,,
31/08/1987,85092,Fontenay-le-Comte,-0.836078959169389,46.4525805238094,,
19/10/2010,85113,Lile-dYeu,-2.34885201314447,46.7073017713221,,
30/06/1992,85121,Le Langon,-0.941808141280921,46.4257166965313,,
27/05/2014,85127,Longeville-sur-Mer,-1.47910464268063,46.419110972888,,
10/10/1985,85128,Lucon,-1.18205385148058,46.4644082631682,,
31/05/1992,85148,Montreuil,-0.864458490249169,46.3991989942893,,
05/08/1991,85152,Les Achards,-1.64717381900801,46.6176940217803,,
31/07/1990,85159,Nalliers,-1.01134765501848,46.4827613437129,,
10/07/1987,85168,Oulmes,-0.687080543091507,46.4087435646305,,
